9	0 1 0 1.57 0 0 0 0 0 
9	0 -1 0 1.57 0 0 0 0 0 
9	1.72603e-11 -0.732756 0 2.01062 0 0 0 0 0 
9	-2.75405e-11 -0.708099 0 1.39296 0 0 0 0 0 
9	-5.94609e-11 -0.782424 0 2.04201 0 0 0 0 0 
9	6.23531e-11 -0.762729 0 1.32253 0 0 0 0 0 
9	-9.41123e-11 -0.312805 0 0.802625 0 0 0 0 0 
9	2.26991e-11 -0.380432 0 0.984557 0 0 0 0 0 
9	2.56948e-11 -0.400927 0 2.25617 0 0 0 0 0 
9	8.49235e-11 -0.479834 0 2.0861 0 0 0 0 0 
9	-7.10055e-11 -0.456186 0 1.26378 0 0 0 0 0 
9	-1.62863e-11 -0.550034 0 1.2453 0 0 0 0 0 
9	-2.66796e-11 -0.563248 0 1.67875 0 0 0 0 0 
9	-6.984e-11 -0.624019 0 2.09459 0 0 0 0 0 
9	-1.63907e-11 -0.411399 0 1.85977 0 0 0 0 0 
9	4.67661e-11 -0.476802 0 1.07969 0 0 0 0 0 
9	-8.14716e-11 -0.493522 0 0.999056 0 0 0 0 0 
9	4.52045e-11 -0.641911 0 1.67152 0 0 0 0 0 
9	7.05113e-11 -0.551534 0 1.78115 0 0 0 0 0 
9	1.15403e-11 -0.385577 0 0.898142 0 0 0 0 0 
9	5.87956e-12 -0.378001 0 2.20201 0 0 0 0 0 
9	6.22133e-11 -0.367787 0 0.788431 0 0 0 0 0 
9	2.03914e-11 -0.372849 0 1.60973 0 0 0 0 0 
9	-1.6667e-12 -0.506831 0 1.35635 0 0 0 0 0 
9	7.04155e-11 -0.473829 0 1.63681 0 0 0 0 0 
9	4.32229e-11 -0.439786 0 1.68476 0 0 0 0 0 
9	-5.15289e-11 -0.487052 0 1.1257 0 0 0 0 0 
9	5.83483e-11 -0.330753 0 0.822342 0 0 0 0 0 
9	2.3672e-11 -0.259935 0 0.912661 0 0 0 0 0 
9	6.28514e-11 -0.447102 0 1.7108 0 0 0 0 0 
9	-8.83302e-11 -0.387693 0 1.95976 0 0 0 0 0 
9	-1.64456e-11 -0.4422 0 1.32665 0 0 0 0 0 
9	5.85344e-11 -0.497698 0 1.97709 0 0 0 0 0 
9	-2.16692e-11 -0.390658 0 1.07768 0 0 0 0 0 
9	9.2864e-11 -0.419451 0 0.967178 0 0 0 0 0 
9	2.27584e-11 -0.408072 0 1.1489 0 0 0 0 0 
9	-1.63631e-11 -0.461596 0 1.4418 0 0 0 0 0 
9	-7.97292e-11 -0.393556 0 1.34212 0 0 0 0 0 
9	-9.62827e-11 -0.507327 0 0.243918 0 0 0 0 0 
9	7.67913e-11 -0.445892 0 0.412063 0 0 0 0 0 
9	-5.65479e-11 -0.56656 0 1.47959 0 0 0 0 0 
9	5.71357e-11 -0.486274 0 2.26369 0 0 0 0 0 
9	3.18468e-11 -0.52658 0 1.25167 0 0 0 0 0 
9	3.74333e-11 -0.02111 0 1.68957 0 0 0 0 0 
9	-5.85143e-11 -0.123277 0 1.71021 0 0 0 0 0 
9	-2.48799e-11 -0.514148 0 0.534168 0 0 0 0 0 
9	1.72192e-12 -0.459155 0 2.12813 0 0 0 0 0 
9	-8.0582e-12 -0.361991 0 1.97141 0 0 0 0 0 
9	-3.8225e-11 -0.441518 0 1.17305 0 0 0 0 0 
9	6.40169e-11 -0.409643 0 1.46661 0 0 0 0 0 
9	-6.74425e-11 -0.429188 0 1.85336 0 0 0 0 0 
9	4.46295e-11 -0.446898 0 1.64855 0 0 0 0 0 
9	5.78877e-11 -0.590176 0 1.4322 0 0 0 0 0 
9	5.94052e-11 -0.528138 0 1.60208 0 0 0 0 0 
9	5.64762e-11 -0.497459 0 1.57655 0 0 0 0 0 
9	-7.00211e-11 -0.356785 0 2.16292 0 0 0 0 0 
9	9.06244e-11 -0.177783 0 1.72173 0 0 0 0 0 
9	-5.27305e-11 -0.454777 0 2.12803 0 0 0 0 0 
9	-9.39521e-11 -0.227852 0 1.42124 0 0 0 0 0 
9	-8.76271e-12 -0.202423 0 1.92381 0 0 0 0 0 
9	6.39078e-11 -0.370166 0 2.37902 0 0 0 0 0 
9	-8.23914e-11 -0.0746561 0 1.82062 0 0 0 0 0 
9	-7.69645e-11 -0.214521 0 1.64063 0 0 0 0 0 
9	-3.2408e-11 -0.627617 0 0.394852 0 0 0 0 0 
9	-3.06083e-11 -0.648129 0 0.454867 0 0 0 0 0 
9	4.73702e-11 -0.438306 0 1.09648 0 0 0 0 0 
9	-4.89546e-12 -0.390263 0 0.892162 0 0 0 0 0 
9	4.27083e-11 -0.314653 0 0.467833 0 0 0 0 0 
9	-1.55978e-11 -0.619519 0 1.02537 0 0 0 0 0 
9	9.25542e-11 -0.556378 0 0.644773 0 0 0 0 0 
9	3.59688e-11 -0.634939 0 1.32855 0 0 0 0 0 
9	2.71532e-11 -0.665478 0 0.56861 0 0 0 0 0 
9	7.59202e-11 -0.612361 0 1.12722 0 0 0 0 0 
9	-5.11221e-11 -0.579841 0 1.31498 0 0 0 0 0 
9	-2.78689e-11 -0.425237 0 0.672443 0 0 0 0 0 
9	-8.25498e-11 -0.630331 0 0.97639 0 0 0 0 0 
9	-2.1694e-11 -0.608311 0 0.750131 0 0 0 0 0 
9	4.30305e-11 -0.499421 0 1.53119 0 0 0 0 0 
9	5.34498e-11 -0.49939 0 1.12421 0 0 0 0 0 
9	-3.45661e-11 -0.305712 0 0.300705 0 0 0 0 0 
9	-5.64235e-11 -0.741006 0 1.05563 0 0 0 0 0 
9	9.69934e-11 -0.6464 0 0.895292 0 0 0 0 0 
9	-4.27012e-11 -0.688858 0 1.15118 0 0 0 0 0 
9	8.27853e-11 -0.704452 0 1.22574 0 0 0 0 0 
9	-6.79915e-11 -0.710601 0 0.285165 0 0 0 0 0 
9	2.91668e-11 -0.780498 0 0.471072 0 0 0 0 0 
9	7.84754e-12 -0.642172 0 0.687969 0 0 0 0 0 
9	8.49685e-12 -0.412865 0 1.25172 0 0 0 0 0 
9	5.2709e-11 -0.580886 0 0.755809 0 0 0 0 0 
9	2.09856e-11 -0.915106 0 1.52 0 0 0 0 0 
9	1.78279e-11 -0.915974 0 1.23435 0 0 0 0 0 
9	9.18516e-13 -0.888035 0 0.530504 0 0 0 0 0 
9	-7.92386e-12 -0.841288 0 0.771157 0 0 0 0 0 
9	-7.68051e-11 -0.7111 0 1.06781 0 0 0 0 0 
9	2.82516e-11 -0.883812 0 1.24136 0 0 0 0 0 
9	8.14952e-11 -0.836263 0 1.02267 0 0 0 0 0 
9	-9.466e-11 -0.654666 0 1.44864 0 0 0 0 0 
9	-3.70132e-11 -0.637335 0 1.28609 0 0 0 0 0 
9	-1.95831e-11 -0.925378 0 0.932848 0 0 0 0 0 
9	-7.96908e-11 -0.704989 0 1.1391 0 0 0 0 0 
9	-7.44798e-11 -0.863713 0 0.895049 0 0 0 0 0 
9	-6.76385e-11 -0.846278 0 0.275206 0 0 0 0 0 
9	3.83835e-11 -0.876194 0 0.555938 0 0 0 0 0 
9	1.77703e-11 -0.904924 0 0.832126 0 0 0 0 0 
9	-4.43027e-11 -0.943084 0 0.603312 0 0 0 0 0 
9	-8.76782e-11 -0.714951 0 0.467048 0 0 0 0 0 
9	3.10368e-11 -0.921473 0 0.688652 0 0 0 0 0 
9	-2.94486e-11 -0.707824 0 0.611786 0 0 0 0 0 
9	-5.99734e-11 -0.803839 0 0.73058 0 0 0 0 0 
9	9.15505e-11 -0.752705 0 0.860235 0 0 0 0 0 
9	5.23521e-11 -0.892854 0 0.718595 0 0 0 0 0 
9	-7.27637e-11 -0.71623 0 0.874808 0 0 0 0 0 
9	-5.52663e-11 -0.704819 0 0.670481 0 0 0 0 0 
9	1.64609e-11 -0.875829 0 0.943037 0 0 0 0 0 
9	2.56358e-11 -0.745876 0 0.617414 0 0 0 0 0 
9	1.36219e-11 -0.880471 0 0.406842 0 0 0 0 0 
9	-1.71986e-11 -0.630991 0 0.705794 0 0 0 0 0 
9	7.07375e-12 -0.681855 0 0.869467 0 0 0 0 0 
9	1.59521e-11 -0.652501 0 0.35352 0 0 0 0 0 
9	3.5895e-11 -0.695158 0 0.188361 0 0 0 0 0 
9	7.14872e-11 -0.629198 0 1.10283 0 0 0 0 0 
9	1.26628e-11 -0.772555 0 0.988796 0 0 0 0 0 
9	-6.88929e-11 -0.833833 0 0.63687 0 0 0 0 0 
9	-5.8857e-11 -0.851241 0 0.654837 0 0 0 0 0 
9	7.73759e-11 -0.723507 0 0.221685 0 0 0 0 0 
9	-3.25471e-11 -0.776803 0 0.499257 0 0 0 0 0 
9	3.84307e-11 -0.943238 0 0.152858 0 0 0 0 0 
9	-3.41835e-11 -0.962649 0 0.167762 0 0 0 0 0 
9	9.19295e-11 -0.758813 0 0.0224663 0 0 0 0 0 
9	-1.8248e-11 -0.692498 0 0.798945 0 0 0 0 0 
9	4.52865e-11 -0.975287 0 0.14761 0 0 0 0 0 
9	7.95898e-11 -0.912697 0 0.143809 0 0 0 0 0 
9	4.9524e-11 -0.91559 0 0.318761 0 0 0 0 0 
9	3.65603e-12 -0.959266 0 0.565282 0 0 0 0 0 
9	-9.76968e-11 -0.911251 0 0.23029 0 0 0 0 0 
9	5.37458e-11 -0.904305 0 0.568709 0 0 0 0 0 
9	7.53772e-12 -0.639733 0 0.887401 0 0 0 0 0 
9	3.85646e-12 -0.738496 0 1.05415 0 0 0 0 0 
9	1.18493e-11 -0.829329 0 1.18014 0 0 0 0 0 
9	-5.6774e-11 -0.889153 0 1.02474 0 0 0 0 0 
9	-4.27806e-11 -0.85493 0 1.10339 0 0 0 0 0 
9	-7.77184e-12 -0.974866 0 1.17298 0 0 0 0 0 
9	2.28887e-11 -0.826458 0 1.25374 0 0 0 0 0 
9	8.40838e-12 -0.860533 0 1.24827 0 0 0 0 0 
9	-5.34141e-11 -0.990393 0 0.546466 0 0 0 0 0 
9	-1.8123e-11 -0.992312 0 0.8426 0 0 0 0 0 
9	-6.64156e-11 -0.952879 0 0.830593 0 0 0 0 0 
9	2.3151e-11 -0.941985 0 0.755925 0 0 0 0 0 
9	4.48935e-11 -0.887652 0 0.708245 0 0 0 0 0 
9	-5.71574e-11 -0.839437 0 1.01211 0 0 0 0 0 
9	-4.67802e-11 -0.892337 0 0.244658 0 0 0 0 0 
9	8.95976e-11 -0.902904 0 0.303243 0 0 0 0 0 
9	-4.57964e-11 -0.788739 0 0.845707 0 0 0 0 0 
9	-3.58934e-11 -0.791692 0 0.96958 0 0 0 0 0 
9	8.33446e-11 -0.924736 0 -0.249627 0 0 0 0 0 
9	-7.9087e-11 -0.984916 0 -0.210297 0 0 0 0 0 
9	-2.15721e-11 -0.729959 0 1.77245 0 0 0 0 0 
9	8.97457e-11 -0.670747 0 1.92119 0 0 0 0 0 
9	1.15991e-11 -0.631963 0 1.33307 0 0 0 0 0 
9	-5.74336e-11 -0.753256 0 1.24236 0 0 0 0 0 
9	-4.50607e-11 -0.775474 0 0.935881 0 0 0 0 0 
9	-6.35889e-11 -0.683507 0 0.990977 0 0 0 0 0 
9	-8.93099e-11 -0.748419 0 1.30722 0 0 0 0 0 
9	2.13251e-11 -0.679689 0 1.62864 0 0 0 0 0 
9	-8.60365e-11 -0.999806 0 0.827701 0 0 0 0 0 
9	9.29771e-12 -0.849757 0 0.891715 0 0 0 0 0 
9	-2.00969e-11 -0.954234 0 0.63069 0 0 0 0 0 
9	8.85414e-12 -0.940176 0 1.13501 0 0 0 0 0 
9	3.03947e-11 -0.728848 0 0.875312 0 0 0 0 0 
9	2.98931e-11 -0.930291 0 0.902178 0 0 0 0 0 
9	5.27429e-11 -0.989121 0 0.301174 0 0 0 0 0 
9	8.99692e-11 -0.983619 0 -0.129861 0 0 0 0 0 
9	5.84171e-12 -0.994408 0 -0.0667527 0 0 0 0 0 
9	-1.88105e-11 -0.846444 0 0.654879 0 0 0 0 0 
9	2.07726e-11 -0.965456 0 1.28966 0 0 0 0 0 
9	7.83408e-11 -0.935931 0 0.858567 0 0 0 0 0 
9	2.8112e-11 -0.874083 0 0.667369 0 0 0 0 0 
9	-8.26576e-11 -0.816334 0 0.727385 0 0 0 0 0 
9	-6.2738e-11 -0.667554 0 2.55526 0 0 0 0 0 
9	-2.58288e-11 -0.812281 0 2.52341 0 0 0 0 0 
9	-7.99172e-11 -0.692571 0 2.01311 0 0 0 0 0 
9	-1.96808e-12 -0.753383 0 1.7799 0 0 0 0 0 
9	-1.19369e-11 -0.697847 0 2.43231 0 0 0 0 0 
9	4.61804e-11 -0.81174 0 2.79832 0 0 0 0 0 
9	-5.32503e-11 -0.99567 0 2.48142 0 0 0 0 0 
9	5.13408e-11 -0.849242 0 2.54274 0 0 0 0 0 
9	-6.77575e-11 -0.839871 0 1.16637 0 0 0 0 0 
